imdb_id,title,rating,link,votes,genre,cast,runtime,type,netflix,plot,keywords,release,year,poster,youtube
tt5164432,"Love, Simon",7.6,https://www.imdb.com/title/tt5164432,102653,"Comedy, Drama, Romance","['Nick Robinson', 'Jennifer Garner', 'Josh Duhamel', 'Katherine Langford']",110,Movie,None,"Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.","gay, gay-teenager, closeted-homosexual, gay-interest, coming-out, interracial-gay-couple, based-on-novel, gay-lead-character, high-school, gay-kiss, character-name-in-title, coming-of-age, repressed-homosexual, crush, flirting",16 Mar 2018,2018,https://m.media-amazon.com/images/M/MV5BNTMyZDdiMzUtZjcxNS00Mjc3LTljY2UtYjI4YmY5NzJlYjc1XkEyXkFqcGdeQXVyMTA5OTkwNTc@._V1_SX300.jpg,None
tt0181875,Almost Famous,7.9,https://www.imdb.com/title/tt0181875,258866,"Adventure, Comedy, Drama, Music","['Billy Crudup', 'Frances McDormand', 'Kate Hudson', 'Jason Lee']",122,Movie,None,"A high-school boy is given the chance to write a story for Rolling Stone Magazine about an up-and-coming rock band as he accompanies them on their concert tour.","rock-'n'-roll, rolling-stone-magazine, smoking-marijuana, on-the-road, rock-musician, music-industry, 1970s, tour-bus, band, sex, teenage-girl-in-underwear, female-nudity, music-group, journalism, music-journalism",22 Sep 2000,2000,https://m.media-amazon.com/images/M/MV5BMzY1ZjMwMGEtYTY1ZS00ZDllLTk0ZmUtYzA3ZTA4NmYwNGNkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,None
tt0496424,30 Rock,8.2,https://www.imdb.com/title/tt0496424,113870,"Comedy","['Tina Fey', 'Alec Baldwin', 'Tracy Morgan']",22,Series,None,"Liz Lemon, head writer of the sketch comedy show 'TGS with Tracy Jordan', must deal with an arrogant new boss and a crazy new star, all while trying to run a successful television show without losing her mind.","writing, workplace, employer-employee-relationship, television-writer, television-network, tv, new-york, working-women, female-protagonist, topical-humor, showbiz, new-york-city, entertainment, pop-culture, sitcom",11 Oct 2006,2006,https://m.media-amazon.com/images/M/MV5BMTQ4NDQ4OTUzOV5BMl5BanBnXkFtZTcwMjMzMTUyNw@@._V1_SX300.jpg,None
tt6911608,Mamma Mia! Here We Go Again,6.6,https://www.imdb.com/title/tt6911608,83848,"Comedy, Musical, Romance","['Amanda Seyfried', 'Andy Garcia', 'Celia Imrie', 'Lily James']",114,Movie,None,"Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.","sequel, pregnancy, girl-band, disco-music, dancing, singing, travel, greek-island, holiday, fling, dating, father, friendship, feel-good, flashback",20 Jul 2018,2018,https://m.media-amazon.com/images/M/MV5BMjEwMTM3OTI1NV5BMl5BanBnXkFtZTgwNDk5NTY0NTM@._V1_SX300.jpg,None
tt3906732,Good Witch,7.3,https://www.imdb.com/title/tt3906732,8020,"Comedy, Drama, Fantasy","['Catherine Bell', 'Catherine Disher', 'James Denton', 'Kylee Evans']",48,Series,None,"'Good Witch' will take viewers on a new magical journey with Cassie Nightingale and her daughter Grace. When Dr. Sam Radford moves in next door to Grey House with his son, they are charmed by the 'magical' mother-daughter duo.","witch, single-parent, mother-daughter-relationship, father-son-relationship, small-town",28 Feb 2015,2015,https://m.media-amazon.com/images/M/MV5BNjExMTJkMWEtYTM1Yy00YjBlLWEzOWItNGM0YzZjNzFkMjlkXkEyXkFqcGdeQXVyMTE2OTE2MzE1._V1_SX300.jpg,None
tt6966692,Green Book,8.2,https://www.imdb.com/title/tt6966692,408861,"Biography, Comedy, Drama, Music","['Viggo Mortensen', 'Mahershala Ali', 'Linda Cardellini', 'Sebastian Maniscalco']",130,Movie,None,"A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.","on-the-road, hotel, jail, piano, pianist, hot-dog-eating-contest, cutty-sark-whiskey, racially-segregated-restroom, travel, road-movie, racism, piano-playing, piano-player, driving, driving-a-car",16 Nov 2018,2018,https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_SX300.jpg,None
tt9683478,The Half of It,6.9,https://www.imdb.com/title/tt9683478,30977,"Comedy, Drama, Romance","['Leah Lewis', 'Daniel Diemer', 'Alexxis Lemire']",104,Movie,None,"When smart but cash-strapped teen Ellie Chu agrees to write a love letter for a jock, she doesn't expect to become his friend - or fall for his crush.","lesbian, single-father, chinese-american, love-triangle, teenager, falling-in-love, lesbian-teen, introverted-teenage-girl, gay-character, lesbian-character, gay-kiss, gay-woman-straight-man-friendship, letter, coming-of-age, teenage-girl",01 May 2020,2020,https://m.media-amazon.com/images/M/MV5BY2RlZmZkOTUtMDI5Ni00ZjZmLWI1OTItZmUwNWE4ZWVjNzFiXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg,None
tt1358522,White Collar,8.2,https://www.imdb.com/title/tt1358522,121196,"Comedy, Crime, Drama, Mystery","['Matt Bomer', 'Tim DeKay', 'Willie Garson', 'Tiffani Thiessen']",40,Series,None,"A white-collar criminal agrees to help the FBI catch other white-collar criminals using his expertise as an art and securities thief, counterfeiter, and conman.","thief, white-collar-crime, brilliant-mind, name-calling, nickname, male-protagonist, fox-television-studios, disney, fbi-federal-bureau-of-investigation, color-in-title, two-word-title, criminal, partnership, fbi-agent, distrust",23 Oct 2009,2009,https://m.media-amazon.com/images/M/MV5BNDI5MDgyMTYzNF5BMl5BanBnXkFtZTcwMjAwNzk1Mw@@._V1_SX300.jpg,None
tt6524350,Big Mouth,7.9,https://www.imdb.com/title/tt6524350,60656,"Animation, Comedy, Romance","['Nick Kroll', 'John Mulaney', 'Jessi Klein']",30,Series,https://www.netflix.com/browse?jbv=80117038,"Teenage friends find their lives upended by the wonders and horrors of puberty.","sexual-humor, pun, crude-humor, child-swearing, teen-comedy, gross-out-comedy, adolescent-humor, sex-comedy, coming-of-age, middle-school, sitcom, adult-animation, breaking-the-fourth-wall, shock-humor, ghost",29 Sep 2017,2017,https://m.media-amazon.com/images/M/MV5BMzg0YzQzZTctOGM3OS00ZDE1LThiZDQtYzg4MTc1ZDUxZDM2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt3104988,Crazy Rich Asians,6.9,https://www.imdb.com/title/tt3104988,149827,"Comedy, Drama, Romance","['Constance Wu', 'Henry Golding', 'Michelle Yeoh', 'Gemma Chan']",120,Movie,None,"This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.","nouveau-riche, materialism, elitism, taiwan, rich-man-poor-woman, rich-snob, asian-american, christian-woman, folklore, short-dress, singapore, asian-cast, marriage-proposal, wealth, wedding-ceremony",15 Aug 2018,2018,https://m.media-amazon.com/images/M/MV5BMTYxNDMyOTAxN15BMl5BanBnXkFtZTgwMDg1ODYzNTM@._V1_SX300.jpg,None
tt0038969,Song of the South,7.1,https://www.imdb.com/title/tt0038969,11746,"Animation, Comedy, Family","['Ruth Warrick', 'Bobby Driscoll', 'James Baskett']",94,Movie,None,"The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit, who outwits Br'er Fox and slow-witted Br'er Bear.","rabbit, 19th-century, georgia, magical-negro-stereotype, interracial-friendship, african-american, racial-stereotype, southern-u.s., based-on-book, caucasian, four-word-title, live-action-animated-hybrid, banned-in-usa, birthday, 2d-animation",20 Nov 1946,1946,https://m.media-amazon.com/images/M/MV5BMjU3ZTgzMjQtZDBhMS00ZmRlLTliM2ItOTE1MmEzOWRkZTIzXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg,None
tt2191701,Grown Ups 2,5.4,https://www.imdb.com/title/tt2191701,144060,"Comedy","['Adam Sandler', 'Kevin James', 'Chris Rock']",101,Movie,None,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes cra","reference-to-the-warriors, voyeurism, voyeur, sexual-desire, sexual-attraction, lingerie, white-panties, panties, mini-dress, cheerleader-uniform, bikini, blonde, red-dress, scantily-clad-female, sneezing",12 Jul 2013,2013,https://m.media-amazon.com/images/M/MV5BNTZkZDhjZTEtZjA5MC00MDU2LTk3NDItNzA2YzQ4Y2Q5NjZhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,None
tt1561755,Bob's Burgers,8.1,https://www.imdb.com/title/tt1561755,68212,"Animation, Comedy","['H. Jon Benjamin', 'Dan Mintz', 'Eugene Mirman', 'John Roberts']",22,Series,None,"Bob Belcher runs his dream restaurant with his wife and three children as their last hope of holding the family together.","adult-animation, restaurant, sitcom, family-relationships, parent-child-relationship, burger-bar, restaurant-owner, hamburger-joint, 2010s, black-comedy, girl-wears-eyeglasses, male-actor-plays-a-female-character, woman-wears-eyeglasses, gross-out-comedy, two-word-series-title",09 Jan 2011,2011,https://m.media-amazon.com/images/M/MV5BZGJiNmM1NDctNWUxYS00YzE4LWJjNTgtYTJhYzE0NjFmMTMwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,None
tt2712740,The Goldbergs,8.1,https://www.imdb.com/title/tt2712740,32694,"Comedy","['Wendi McLendon-Covey', 'Sean Giambrone', 'Troy Gentile', 'Hayley Orrantia']",22,Series,None,"This ABC show takes place in Jenkintown, Pennsylvania in the 1980s and follows the lives of a family named The Goldbergs.","1980s, overbearing-mother, sibling-relationship, interfering-mother, older-sister-younger-brother-relationship, pennsylvania, nostalgia, columbia-tristar, famous-opening-theme, three-generations, grandfather-grandson-relationship, husband-wife-relationship, philadelphia-pennsylvania, mother-daughter-relationship, father-daughter-relationship",24 Sep 2013,2013,https://m.media-amazon.com/images/M/MV5BN2M3NjhjZDEtNzdmNC00YzAzLWExZTAtZWU4MzIyOGVkMmMwXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_SX300.jpg,None
tt8079248,Yesterday,6.8,https://www.imdb.com/title/tt8079248,127360,"Comedy, Fantasy, Music","['Himesh Patel', 'Lily James', 'Sophia Di Martino']",116,Movie,None,"A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate timeline where they never existed.","plagiarism, alternative-reality, the-beatles, musician, rock-star, stardom, one-word-title, moral-dilemma, reference-to-john-the-baptist, rock-music, rock-concert, singer, title-based-on-song, singing, singing-and-playing-guitar",28 Jun 2019,2019,https://m.media-amazon.com/images/M/MV5BMjQ0NTI0NjkyN15BMl5BanBnXkFtZTgwNzY0MTE0NzM@._V1_SX300.jpg,None
tt7587890,The Rookie,8.0,https://www.imdb.com/title/tt7587890,24073,"Comedy, Crime, Drama","['Nathan Fillion', 'Alyssa Diaz', 'Richard T. Jones']",43,Series,None,"Starting over isn't easy, especially for John Nolan who, after a life-altering incident, is pursuing his dream of joining the LAPD. As their oldest rookie, he's met with skepticism from those who see him as just a walking midlife cri","lapd, police-officer, rookie-cop, los-angeles-california, male-protagonist, white-male-lead-in-a-diverse-cast, male-female-cop-partnership, male-police-officer, female-police-officer, rookie-police-officer",16 Oct 2018,2018,https://m.media-amazon.com/images/M/MV5BYjRlYWQwMTMtMmI0MC00NTBiLWEwMWItZTNjNDk0N2VmZmY3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt3896198,Guardians of the Galaxy Vol. 2,7.6,https://www.imdb.com/title/tt3896198,593526,"Action, Adventure, Comedy","['Chris Pratt', 'Zoe Saldana', 'Dave Bautista']",136,Movie,None,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.","demi-god, mixtape, alien-creature, marvel-cinematic-universe, raccoon, sarcasm, crash-landing, blue-skin, green-skin, good-versus-evil, patricide, superhero-team, anti-hero, estranged-sister, final-showdown",05 May 2017,2017,https://m.media-amazon.com/images/M/MV5BNjM0NTc0NzItM2FlYS00YzEwLWE0YmUtNTA2ZWIzODc2OTgxXkEyXkFqcGdeQXVyNTgwNzIyNzg@._V1_SX300.jpg,None
tt0092400,Married with Children,8.0,https://www.imdb.com/title/tt0092400,98274,"Comedy","['Ed O`Neill', 'Christina Applegate', 'Katey Sagal']",22,Series,None,"Al Bundy is a misanthropic women's shoe salesman with a miserable life. He hates his job, his wife is lazy, his son is dysfunctional (especially with women), and his daughter is dim-witted and promiscuous.","domestic-comedy, stereotype, dysfunctional-family, crazy-humor, slapstick-comedy, black-comedy, dark-comedy, parody, farce, social-satire, one-liner, shoe-salesman, sitcom, promiscuous-daughter, shoe-store",05 Apr 1987,1987,https://m.media-amazon.com/images/M/MV5BMzk2OWYzNDUtNGE5NC00MDI0LTkyMDktY2RmZjE0NGNmMWE1XkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_SX300.jpg,None
tt4649466,Kingsman: The Golden Circle,6.7,https://www.imdb.com/title/tt4649466,283599,"Action, Adventure, Comedy, Crime, Thriller","['Taron Egerton', 'Edward Holcroft', 'Gordon Alexander', 'Mark Strong']",141,Movie,None,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organisation in the United States is discovered. These two elite secret organisations must band together to defeat a common enemy.","fighting, one-against-many, man-cut-in-half, spy, sequel, black-comedy, ex-boyfriend-ex-girlfriend-relationship, absurdism, based-on-comic, explosion, drug-cartel, death, whiskey, exploding-body, exploding-car",22 Sep 2017,2017,https://m.media-amazon.com/images/M/MV5BMjQ3OTgzMzY4NF5BMl5BanBnXkFtZTgwOTc4OTQyMzI@._V1_SX300.jpg,None
tt3521164,Moana,7.6,https://www.imdb.com/title/tt3521164,287134,"Animation, Adventure, Comedy","['Auli`i Cravalho', 'Dwayne Johnson', 'Rachel House']",107,Movie,None,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","island, ocean, polynesia, polynesian, saving-the-world, rooster, monster, giant-crab, chicken, fish-hook, grandmother-granddaughter-relationship, demi-god, south-pacific, quest, voyage",23 Nov 2016,2016,https://m.media-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_SX300.jpg,None
tt1489887,Booksmart,7.2,https://www.imdb.com/title/tt1489887,100345,"Comedy","['Kaitlyn Dever', 'Beanie Feldstein', 'Jessica Williams', 'Jason Sudeikis']",102,Movie,None,"On the eve of their high school graduation, two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers, the girls try to cram four years of fun into one night.","awkward-flirting, last-day-of-school, night-on-the-town, female-protagonist, teen-comedy, sexual-humor, teen-movie, gender-neutral-bathroom, teen-party, lesbian, one-word-title, lesbian-interest, lesbian-joke, lesbian-flirting, teenager",24 May 2019,2019,https://m.media-amazon.com/images/M/MV5BMjEzMjcxNjA2Nl5BMl5BanBnXkFtZTgwMjAxMDM2NzM@._V1_SX300.jpg,None
tt0212671,Malcolm in the Middle,8.0,https://www.imdb.com/title/tt0212671,120735,"Comedy, Family","['Frankie Muniz', 'Bryan Cranston', 'Justin Berfield']",22,Series,None,"A gifted young teen tries to survive life with his dimwitted, dysfunctional family.","father-son-relationship, exploitation-of-friendship, three-sons, monkey, deadpan-comedy, dark-comedy, child-genius, canadian, expatriate, teenage-boy, dysfunctional-family, military-school, husband-wife-relationship, black-comedy, satire",09 Jan 2000,2000,https://m.media-amazon.com/images/M/MV5BNTc2MzM2N2YtZDdiOS00M2I2LWFjOGItMDM3OTA3YjUwNjAxXkEyXkFqcGdeQXVyNzA5NjUyNjM@._V1_SX300.jpg,None
tt0106677,Dazed and Confused,7.6,https://www.imdb.com/title/tt0106677,171155,"Comedy","['Jason London', 'Wiley Wiggins', 'Matthew McConaughey']",102,Movie,None,"The adventures of high school and junior high students on the last day of school in May 1976.","hazing, high-school, last-day-of-school, student, texas, year-1976, coming-of-age, austin-texas, football, pledge, party, spanking, chase, drink, broken-windshield",24 Sep 1993,1993,https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,None
tt0934814,Chuck,8.2,https://www.imdb.com/title/tt0934814,129205,"Action, Comedy, Drama","['Zachary Levi', 'Yvonne Strahovski', 'Joshua Gomez', 'Vik Sahay']",43,Series,None,"When a twenty-something computer geek inadvertently downloads critical government secrets into his brain, the C.I.A. and the N.S.A. assign two agents to protect him and exploit such knowledge, turning his life upside down.","character-name-as-series-title, nsa, male-protagonist, cia-central-intelligence-agency, sister, computer-nerd, bare-chested-male, forename-as-series-title, undercover, boyfriend-girlfriend-relationship, one-word-series-title, 2010s, 2000s, false-identity, cult-tv",24 Sep 2007,2007,https://m.media-amazon.com/images/M/MV5BMTM0ODIwNjI3NF5BMl5BanBnXkFtZTcwODU2ODUzMw@@._V1_SX300.jpg,None
tt0163651,American Pie,7.0,https://www.imdb.com/title/tt0163651,383372,"Comedy","['Jason Biggs', 'Jennifer Coolidge', 'Shannon Elizabeth', 'Alyson Hannigan']",95,Movie,None,"Four teenage boys enter a pact to lose their virginity by prom night.","nudity, female-masturbation, prom, female-frontal-nudity, sex-comedy, female-nudity, bare-breasts, virginity, topless-female-nudity, sex-with-an-apple-pie, females-talking-about-sex, voyeurism, no-panties, coming-of-age, first-time-sex",09 Jul 1999,1999,https://m.media-amazon.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_SX300.jpg,None
tt1979376,Toy Story 4,7.7,https://www.imdb.com/title/tt1979376,214286,"Animation, Adventure, Comedy, Family, Fantasy","['Tom Hanks', 'Tim Allen', 'Annie Potts', 'Tony Hale']",100,Movie,None,"When a new toy called 'Forky' joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.","sequel, toy, talking-toy, buzz-lightyear-character, woody-character, fourth-part, toy-story, road-trip, dinosaur, antique-shop, cartoon-dog, bo-peep-character, astronaut, doll, cowboy",21 Jun 2019,2019,https://m.media-amazon.com/images/M/MV5BMTYzMDM4NzkxOV5BMl5BanBnXkFtZTgwNzM1Mzg2NzM@._V1_SX300.jpg,None
